date,R_F,R_MKT,R_ME,R_IA,R_ROE,R_EG
20180824,0.0342,1.0636,1.1226,-0.5333,-0.7060,-0.6122
20180831,0.0342,0.9662,-0.0419,-1.1661,-0.6750,1.1594
20180907,0.0313,-1.1359,-0.6014,1.0740,1.3300,0.5383
20180914,0.0392,1.1985,-0.7993,-0.1651,0.0895,-0.3768
20180921,0.0392,0.5435,-0.9333,1.1502,-0.0960,-1.3807
20180928,0.0392,-0.5261,-0.7733,-0.5805,-0.6443,2.1136
20181005,0.0411,-1.4145,-2.9384,1.4349,-0.2519,-2.2395
20181012,0.0411,-4.2543,-1.0632,1.0287,0.0852,0.6062
20181019,0.0411,-0.1434,-0.9372,1.1553,-0.4750,-0.9020
20181026,0.0411,-4.0497,-0.0613,0.4467,1.1693,1.2129
20181102,0.0417,2.8813,2.0934,-0.3340,0.2666,0.4843
20181109,0.0427,1.7545,-2.3552,1.5837,0.6122,0.8564
20181116,0.0427,-1.6453,0.3159,0.0162,0.9650,0.8575
20181123,0.0342,-3.7333,0.9490,0.1025,-0.5985,-0.0072
20181130,0.0427,4.7822,-1.9648,-2.0942,0.3403,1.0938
20181207,0.0406,-4.8211,-1.2659,0.5758,-0.5695,0.2610
20181214,0.0508,-1.4526,-1.5562,0.0770,0.4947,1.3463
20181221,0.0508,-7.3176,-1.2102,0.6281,2.0812,0.4392
20181228,0.0406,3.1521,0.9631,-1.9748,-0.6515,0.5786
20190104,0.0376,2.1476,1.1120,0.7992,-1.7448,-2.6376
20190111,0.0457,2.9028,1.6829,-1.5052,-1.4624,-2.2914
20190118,0.0457,2.8497,0.1411,-0.6503,0.6618,-0.1503
20190125,0.0365,-0.2569,0.0864,0.0450,-0.3335,-0.1645
20190201,0.0461,1.5759,-1.5536,0.0025,-1.3810,-1.4363
20190208,0.0476,0.0845,-0.2417,-0.4252,0.7748,1.0280
20190215,0.0476,2.7315,1.9427,-0.7438,-0.2488,-0.0751
20190222,0.0381,0.6459,1.0649,-0.2158,1.1914,0.1830
20190301,0.0473,0.4989,-0.6265,-1.3912,-1.1837,0.3838
20190308,0.0460,-2.5485,-1.5225,0.0261,0.7959,0.2323
20190315,0.0460,2.8279,-0.8797,-0.3181,-0.8794,-0.3103
20190322,0.0460,-1.0927,-2.2592,-0.0792,-0.5892,-0.1024
20190329,0.0460,1.2766,0.7947,0.1496,1.0169,0.8987
20190405,0.0506,2.1382,0.9387,-0.8439,0.0550,-0.0528
20190412,0.0506,0.5510,-0.4711,-0.6330,1.3522,0.0928
20190418,0.0404,-0.1650,-0.2339,-0.2376,1.6405,0.7152
20190426,0.0506,1.2493,0.1888,-0.9635,-1.0647,0.6066
20190503,0.0472,0.2659,0.7032,0.2307,-0.3301,0.0090
20190510,0.0450,-2.2141,-0.3133,1.1172,0.4600,-0.5185
20190517,0.0450,-1.0230,-1.9800,0.4216,-0.2291,-0.4212
20190524,0.0450,-1.2951,-0.3043,0.3790,0.3678,-0.0903
20190531,0.0360,-2.6976,-0.7670,-0.2364,0.1909,0.8762
20190607,0.0463,4.2674,-1.0918,0.0047,1.1996,0.1969
20190614,0.0463,0.4563,-0.1677,-0.0117,0.6754,0.3336
20190621,0.0463,2.2027,-0.7886,-0.4914,-1.5985,-0.1688
20190628,0.0463,-0.1209,1.6085,0.2388,-0.3985,-0.7552
20190705,0.0324,1.5714,-1.3566,-0.3386,0.0559,0.3290
20190712,0.0405,0.7339,-1.3581,-0.8382,-0.3331,0.1534
20190719,0.0405,-1.2101,-0.1988,0.3405,0.9095,0.8734
20190726,0.0405,1.7468,0.0359,0.5020,0.3422,0.1835
20190802,0.0416,-3.4567,0.3863,0.4546,0.3849,0.6316
20190809,0.0433,-0.6065,-1.7364,-0.0204,0.4041,1.0263
20190816,0.0433,-1.1642,-0.6683,-0.2604,0.4029,0.4343
20190823,0.0433,-1.5731,-1.0191,-1.0664,-0.2427,-1.0646
20190830,0.0433,2.6961,-0.0887,0.3453,0.5151,0.2326
20190906,0.0357,1.6172,-0.5855,1.1969,0.1260,-0.3686
20190913,0.0446,1.3304,4.5801,1.0916,-0.2505,-1.5458
20190920,0.0446,-0.6408,-1.2233,-0.8175,-0.4561,-0.3037
20190927,0.0446,-1.3593,-0.9692,1.6003,1.7590,-0.1380
20191004,0.0355,-0.3942,-1.4136,-0.8491,0.4629,1.8498
20191011,0.0333,0.7019,-0.0726,-0.5387,0.6046,0.4448
20191018,0.0333,0.4751,1.7242,0.2209,0.8273,-0.1999
20191025,0.0333,1.3849,0.9437,-0.1449,0.0774,0.2889
20191101,0.0326,1.4709,0.1609,0.9285,-1.2523,-0.8622
20191108,0.0299,1.0123,-0.0929,0.6236,-0.3740,-0.7462
20191115,0.0299,0.7848,-1.3052,-0.9433,0.1170,0.2332
20191122,0.0299,-0.1902,-0.7397,-0.5110,-0.5868,-0.3081
20191129,0.0239,1.1343,1.4877,-0.4135,0.2025,0.9725
20191206,0.0341,0.1011,0.9144,0.2088,0.4509,-0.0454
20191213,0.0341,0.7383,-0.0347,0.3779,-0.4817,-0.3242
20191220,0.0341,1.7078,0.2383,0.1568,-0.6381,-0.1469
20191227,0.0272,0.4990,-0.3363,0.2646,-0.2878,-0.0072
20200103,0.0247,-0.1134,-0.3827,0.3890,-0.3880,0.1928
20200110,0.0277,0.9487,-1.5307,-1.1320,-0.2038,1.2713
20200117,0.0277,2.0081,0.6332,-0.0151,-0.1535,0.3184
20200124,0.0222,-1.1341,-1.5716,-0.4779,0.7942,0.5633
20200131,0.0277,-2.0505,-1.4845,-0.4185,-0.7740,-0.0794
20200207,0.0318,3.1253,-0.7078,-0.6631,0.2601,0.5995
20200214,0.0318,1.7277,-0.2168,-0.9797,0.1725,0.3759
20200221,0.0254,-1.0593,0.6145,-1.0354,-0.5289,-1.2297
20200228,0.0318,-11.5010,-1.0841,0.1967,-0.3628,1.6344
20200306,0.0288,0.1006,-2.4844,1.3164,2.6626,3.3407
20200313,0.0288,-9.6952,-6.7378,1.4221,3.7480,5.5911
20200320,0.0288,-14.5615,-0.3098,-0.6075,0.7742,4.3232
20200327,0.0288,10.3150,0.2467,-0.0804,-2.0228,-1.9978
20200403,0.0116,-2.4829,-4.7045,1.7522,-0.1643,1.8021
20200409,0.0001,12.3689,6.0024,-2.0949,-0.5961,-3.0392
20200417,0.0001,3.2589,-3.6049,-0.6853,0.2410,2.6324
20200424,0.0001,-0.8686,2.0647,0.6022,-1.8191,-0.1334
20200501,0.0004,0.0049,3.6313,0.2462,1.9363,-1.1811
20200508,0.0015,4.2386,1.0989,-2.2698,-2.2588,0.3314
20200515,0.0015,-2.1959,-1.9379,-1.0135,0.3067,0.5018
20200522,0.0015,3.5863,3.5521,-1.1577,-1.4309,-1.7177
20200529,0.0012,2.9799,0.5692,0.8654,1.8799,0.8228
20200605,0.0025,4.9723,2.2080,1.3468,-3.1396,-6.0806
20200612,0.0025,-4.7275,-2.1090,-0.4396,2.0804,1.0577
20200619,0.0025,2.2904,0.5437,-1.1213,-0.3091,1.8839
20200626,0.0025,-2.8332,0.6212,0.2200,0.8835,2.2349
20200702,0.0019,4.0462,0.1567,-0.8983,1.5401,1.3123
20200710,0.0022,2.1020,-1.8653,-1.5044,1.0894,1.4965
20200717,0.0022,1.2032,2.3515,2.4018,-1.5770,-2.9663
20200724,0.0022,-0.3011,0.3781,-0.4397,0.8784,-0.6337
20200731,0.0022,1.7370,-0.9575,-0.5976,2.5795,2.2121
20200807,0.0019,2.7036,3.8471,1.1374,-0.7370,-3.0311
20200814,0.0019,0.7357,-0.3538,0.7893,-0.7440,-1.6253
20200821,0.0019,0.8592,-2.4395,-1.9498,2.7351,3.7218
20200828,0.0019,3.1864,-1.7242,-1.9887,-2.0094,-1.6133
20200904,0.0018,-2.4718,-0.8972,0.3734,-0.0257,-0.6955
20200911,0.0014,-2.5791,0.7652,-0.7557,-0.2321,0.1872
20200918,0.0018,0.0099,2.5176,0.3151,-3.7883,-2.6823
20200925,0.0018,-0.6412,-3.7245,-2.9434,3.8082,4.0523
20201002,0.0017,1.8529,2.9660,-0.0492,0.7014,-0.5519
20201009,0.0017,4.2500,2.0551,0.3208,-0.9407,-0.0507
20201016,0.0017,0.3116,-0.2606,0.0760,0.4632,0.8090
20201023,0.0017,-0.5120,-0.2874,0.0907,-2.6976,-1.8609
20201030,0.0017,-5.7494,-0.8984,-0.8072,0.9934,2.1593
20201106,0.0016,7.6943,-0.0742,-0.9475,0.3156,1.6027
20201113,0.0016,1.9481,1.6483,3.1474,-7.2064,-6.8229
20201120,0.0016,0.1632,1.8915,0.1292,-2.3916,-1.3342
20201127,0.0013,2.8636,1.4358,0.5526,-3.7437,-2.5294
20201204,0.0014,1.7614,-0.5261,2.1056,-2.3054,-1.6195
20201211,0.0014,-0.4756,0.3551,-1.9220,-2.7704,-1.0021
20201218,0.0014,1.8373,1.6755,-2.4005,1.2049,1.9420
20201224,0.0011,0.1632,2.5432,-0.0006,-0.5352,-0.3647
20201231,0.0011,0.7548,-1.4555,-0.4649,0.9287,0.8584
20210108,0.0012,2.5177,3.6576,0.9665,-2.3983,-3.2596
20210115,0.0012,-1.0363,2.4964,1.2320,-1.5277,-2.3035
20210122,0.0010,2.0862,1.4326,0.3545,2.4458,0.8656
20210129,0.0012,-3.4734,0.4405,3.1599,-0.4796,-2.0712
20210205,0.0012,5.2638,2.7746,-3.5034,-1.8909,-1.2505
20210212,0.0012,1.6244,2.4590,0.2707,-1.9576,-0.9906
20210219,0.0009,-0.8189,-0.8756,0.3122,-1.4869,-1.2806
20210226,0.0012,-3.1395,0.0170,1.9964,-0.6580,-1.6954
20210305,0.0006,0.0749,-0.2429,3.5010,1.0348,-2.0640
20210312,0.0006,3.3645,5.1006,1.0330,-1.9340,-2.4547
20210319,0.0006,-1.0292,-0.7660,-0.1896,2.8108,1.1092
20210326,0.0006,0.5818,-4.4413,0.9182,1.9273,1.2798
20210401,0.0004,1.3643,0.5644,-1.0350,0.1639,0.7280
20210409,0.0003,2.4485,-2.7114,-1.7272,3.3226,2.2236
20210416,0.0003,1.3256,-1.4345,-0.6779,0.6688,1.4959
20210423,0.0003,-0.0822,0.7562,-0.0681,-0.6674,-0.6793
20210430,0.0003,-0.1104,-0.0729,-0.3146,-1.0501,-1.2058
20210507,0.0001,0.5357,0.8960,3.3910,3.7668,-1.4257
20210514,0.0001,-1.5503,-0.6346,1.1407,0.5417,-0.0760
20210521,0.0001,-0.1628,0.0470,-0.4545,-1.7788,-0.1661
20210528,0.0001,1.4894,1.4723,0.2058,0.2220,0.1362
20210604,0.0001,0.5179,0.7576,1.6131,-0.0286,-1.2292
20210611,0.0001,0.8142,0.5259,-1.5861,-2.6078,1.0156
20210618,0.0001,-1.8164,-2.7356,-3.1875,-0.5253,2.0410
20210625,0.0001,2.9747,1.9161,0.6602,-0.1212,-0.0737
20210702,0.0003,1.2708,-1.4956,0.4229,2.6330,2.2117
20210709,0.0006,0.1995,-0.6403,-0.3656,1.9187,1.8163
20210716,0.0007,-1.7278,-2.3642,-0.4077,3.9512,2.0738
20210723,0.0007,2.2939,-0.1109,-1.9140,0.2629,1.6348
20210730,0.0007,-0.4545,1.2015,0.8192,0.7417,-0.5229
20210806,0.0011,1.0461,0.3511,-1.3879,0.8607,1.2426
20210813,0.0011,0.5051,-1.0626,1.0553,2.0718,0.4794
20210820,0.0011,-1.0405,-1.8387,-1.4967,1.2871,2.2963
20210827,0.0011,2.1756,2.5505,0.1560,-3.0249,-1.6546
20210903,0.0009,0.6673,-0.6853,-0.6145,-0.6227,-0.2799
20210910,0.0006,-1.7205,-0.8140,0.2501,-0.4279,-0.4745
20210917,0.0008,-0.4117,0.3431,-0.2934,-0.5034,-0.4871
20210924,0.0008,0.5218,0.2637,0.9358,0.3218,-0.7591
20211001,0.0008,-2.1750,1.5235,3.5238,-0.6519,-3.2408
20211008,0.0009,0.6663,-0.8536,0.9353,0.8786,-0.0298
20211015,0.0009,1.9289,-1.0314,-1.5364,-1.2228,0.7073
20211022,0.0009,1.5779,-0.2611,0.3243,1.9337,1.0478
20211029,0.0009,1.2054,-0.2255,-2.7599,1.5195,1.9108
20211105,0.0010,2.3432,3.3961,-0.0954,0.2272,-0.8592
20211112,0.0010,-0.3099,0.6796,-0.8916,2.2107,0.7706
20211119,0.0010,-0.1357,-2.2126,-1.4536,4.5099,4.3628
20211126,0.0008,-2.5326,-0.9356,2.2292,0.7860,-0.9315
20211203,0.0013,-2.1889,-1.4864,2.5347,2.8583,1.5646
20211210,0.0015,3.5266,-0.5143,1.8835,1.0566,0.0494
20211217,0.0015,-2.0380,-1.0584,-0.1780,-2.0958,0.7447
20211223,0.0012,2.4652,1.0827,-0.1906,0.2378,-0.4916
20211231,0.0015,0.5434,0.0453,0.8323,2.6740,0.8983
20220107,0.0011,-2.3268,-0.9949,6.9605,-0.5853,-3.9047
20220114,0.0011,-0.4329,-0.3121,2.5017,0.6757,-0.7188
20220121,0.0009,-6.1916,-2.0135,2.1694,0.2709,1.1501
20220128,0.0011,0.4109,-0.8406,1.7370,1.8215,-0.0533
20220204,0.0008,2.0523,-0.8826,-0.4931,-1.5947,-1.8798
20220211,0.0007,-1.2730,2.5812,1.2724,-2.1059,-2.1363
20220218,0.0007,-1.6863,1.2384,1.5113,1.9765,0.8367
20220225,0.0006,0.9152,0.2374,-1.2463,-1.3861,-0.5110
20220304,0.0012,-1.7052,0.7236,3.6979,2.4066,-1.3784
20220311,0.0013,-2.8628,1.9219,1.9717,-1.3305,-2.5605
20220318,0.0013,6.5921,-0.7918,-5.0519,-0.2365,3.0508
20220325,0.0013,1.5483,-2.4005,3.9607,0.2981,-1.5918
20220401,0.0012,0.1565,-0.6101,-1.6488,-2.6809,0.3991
20220408,0.0009,-1.9137,-1.9919,1.9812,0.9717,-0.4940
20220414,0.0007,-1.7217,2.2456,2.5089,0.0815,-1.1691
20220422,0.0009,-3.2094,-0.1909,1.1909,2.1423,1.0645
20220429,0.0009,-3.3360,0.4333,0.8103,2.6776,0.9757
20220506,0.0073,-0.5665,-0.4377,3.2664,2.6385,1.0153
20220513,0.0073,-2.4393,0.3456,-0.8397,0.1614,0.7036
20220520,0.0073,-2.9493,1.5051,1.7080,-3.3994,-2.1714
20220527,0.0073,6.6218,-0.0646,2.2424,1.7860,1.4786
20220603,0.0096,-1.0388,0.9686,-0.7700,-1.3825,0.7922
20220610,0.0135,-5.0929,0.8602,1.3739,1.1541,0.0480
20220617,0.0135,-5.8669,-1.6923,-4.0404,-0.0080,0.5977
20220624,0.0108,6.5636,-1.2479,-5.4956,-1.0992,0.0774
20220701,0.0149,-2.3877,1.0141,1.9757,1.2550,-0.5888
20220708,0.0162,2.3644,0.7337,-3.2272,-2.4538,0.3302
20220715,0.0203,-1.1424,0.2812,1.1682,2.0597,0.5041
20220722,0.0203,2.7560,0.6197,-1.2004,-0.1634,0.8170
20220729,0.0203,4.1689,-0.8763,-1.7183,-0.2844,1.3631
20220805,0.0413,0.8737,1.5892,-1.5314,-5.0988,-3.2124
20220812,0.0413,3.3905,1.3144,1.1212,-0.1245,-1.5721
20220819,0.0413,-1.5987,-1.1904,2.3375,3.2218,2.4330
20220826,0.0413,-3.7938,0.7901,0.1317,-0.1172,-1.0999
20220902,0.0431,-3.5242,-1.6984,1.5308,-0.7079,-0.4488
20220909,0.0367,3.9012,-0.5015,-2.3618,-1.6551,-1.1585
20220916,0.0459,-4.7825,-0.3352,1.0269,0.7328,-0.2413
20220923,0.0459,-5.0243,-2.2271,1.2825,1.2547,2.3390
20220930,0.0459,-2.5369,2.1499,-1.3567,0.4582,0.9048
20221007,0.0554,1.7457,1.7521,1.0726,2.1917,0.5509
20221014,0.0554,-1.8661,0.4451,4.0405,2.0090,0.5381
20221021,0.0554,4.5765,-0.8889,-0.8584,0.3078,-0.0367
20221028,0.0554,3.9708,2.3383,2.0234,0.1297,-1.9858
20221104,0.0654,-3.5531,1.3771,3.0724,2.9555,-0.6646
20221111,0.0679,5.8494,-1.0803,-2.5242,-2.8788,0.5862
20221118,0.0679,-0.9930,-0.7576,2.2452,2.4320,1.0035
20221125,0.0543,1.4352,-0.7340,0.5601,0.5372,-0.0423
20221202,0.0729,1.2316,0.0839,-0.9352,-1.6519,-0.5683
20221209,0.0803,-3.7807,-1.8212,1.0460,1.1680,1.1283
20221216,0.0803,-2.1175,1.0172,0.0570,-0.2066,-0.1406
20221223,0.0803,-0.3921,0.2035,2.4637,1.0477,0.0701
20221230,0.0643,-0.1154,0.4369,0.2862,-1.7908,-0.6481
