Date,RF_HXZ,Mkt-RF_HXZ,ME,IA,ROE,EG
1968-05-24,0.0212,0.3077,0.3238,-0.0116,0.1278,-0.0386
1968-05-27,0.0212,-0.0402,0.5528,-0.1574,-0.0814,-0.3835
1968-05-28,0.0212,0.6202,0.0904,0.0436,0.6429,-0.1776
1968-05-29,0.0212,0.3175,0.1869,-0.2704,0.3356,0.1667
1968-05-31,0.0212,0.7607,0.1414,-0.2456,-0.1707,0.2109
1968-06-03,0.026,1.2535,-0.2881,0.0714,0.2406,0.3529
1968-06-04,0.026,0.5246,0.3824,-0.3046,-0.3308,-0.4973
1968-06-05,0.026,-0.4706,-0.071,0.3118,-0.0541,0.3062
1968-06-06,0.026,0.8908,0.431,-0.5526,-0.3724,-0.735
1968-06-07,0.026,0.6678,0.1521,-0.1604,-0.1203,-0.4828
1968-06-10,0.026,0.1061,-0.0198,-0.041,0.3364,-0.1145
1968-06-11,0.026,0.2301,0.1421,0.0466,-0.0836,0.1092
1968-06-13,0.026,-0.4345,-0.3095,0.4656,0.6068,0.1995
1968-06-14,0.026,-0.1595,-0.125,0.5512,-0.1291,0.1695
1968-06-17,0.026,-1.1194,-0.3714,0.6862,-0.2956,0.2819
1968-06-18,0.026,-0.1183,0.0523,0.0954,-0.2086,-0.0708
1968-06-20,0.026,0.5097,-0.2261,0.1844,0.1383,0.3227
1968-06-21,0.026,0.1427,0.0836,0.1217,-0.2467,-0.0422
1968-06-24,0.026,-0.3878,-0.0813,0.5384,0.0175,-0.0294
1968-06-25,0.026,-0.4341,-0.4048,-0.2611,0.0895,0.4639
1968-06-27,0.026,-0.1689,-0.0857,0.1566,0.2633,0.0673
1968-06-28,0.026,-0.3432,0.3359,0.4768,-0.1499,-0.2516
1968-07-01,0.0281,-0.2312,0.2051,0.1331,-0.1326,-0.1352
1968-07-02,0.0281,0.4141,0.0631,-0.3566,-0.3452,-0.2301
1968-07-03,0.0281,1.2465,0.4549,-0.2194,0.0075,-0.0363
1968-07-08,0.0281,1.0611,0.2053,-0.4057,-0.2248,0.1139
1968-07-09,0.0281,0.2714,-0.103,0.1929,0.0972,-0.03
1968-07-11,0.0281,0.0987,-0.0215,0.9694,0.212,0.4748
1968-07-12,0.0281,-0.0559,0.2116,-0.1931,-0.4656,0.1066
1968-07-15,0.0281,-0.1646,0.1969,0.473,0.2054,0.5434
1968-07-16,0.0281,-0.5357,-0.0151,0.3855,-0.2549,0.5653
1968-07-18,0.0281,-0.3455,0.116,0.5604,0.2153,0.9167
1968-07-19,0.0281,-0.9436,-0.2256,0.4833,-0.48,0.5557
1968-07-22,0.0281,-1.4224,-0.7439,0.6255,-0.2633,0.4523
1968-07-23,0.0281,-0.2476,-0.2352,-0.3413,-0.1292,-0.4297
1968-07-25,0.0281,-1.306,0.0875,0.3693,-0.0591,0.6504
1968-07-26,0.0281,0.2637,-0.5918,0.4914,0.119,0.0314
1968-07-29,0.0281,-0.8762,-0.5459,-0.1784,-0.2568,0.1838
1968-07-30,0.0281,0.1117,-0.2417,-0.2006,-0.274,0.0977
1968-08-01,0.0248,-0.5422,-0.0687,0.4863,0.3087,0.4468
1968-08-02,0.0248,-0.566,-0.1301,-0.2289,-0.1327,-0.1775
1968-08-05,0.0248,0.3841,0.4095,-0.2326,-0.1688,-0.1207
1968-08-06,0.0248,0.4532,0.4151,0.0449,-0.025,0.0612
1968-08-08,0.0248,-0.2449,-0.0886,-0.0074,-0.3308,0.0747
1968-08-09,0.0248,0.0291,0.0214,-0.1668,-0.2239,-0.1626
1968-08-12,0.0248,0.9905,0.1969,-0.3003,-0.1221,0.0302
1968-08-13,0.0248,0.4429,-0.0145,-0.075,-0.213,0.2704
1968-08-15,0.0248,-0.3895,0.5344,-0.2378,-0.1108,-0.0967
1968-08-16,0.0248,0.5856,0.1165,0.1664,0.2138,0.2087
1968-08-19,0.0248,0.3406,0.2309,0.0388,0.1873,0.178
1968-08-20,0.0248,0.006,-0.1636,-0.141,-0.2153,0.1063
1968-08-22,0.0248,-0.3177,-0.1149,0.2965,0.0397,0.4291
1968-08-23,0.0248,0.0295,0.3748,0.1641,-0.3741,-0.0105
1968-08-26,0.0248,0.2274,-0.0889,0.1816,0.118,0.3376
1968-08-27,0.0248,-0.192,0.2803,0.2155,0.1043,-0.0242
1968-08-29,0.0248,-0.1155,0.0751,0.3575,0.6305,0.3569
1968-08-30,0.0248,0.2137,0.1167,0.0295,-0.3453,-0.3813
1968-09-03,0.0247,0.3684,0.0098,-0.217,-0.0121,-0.0644
1968-09-04,0.0247,0.61,0.0134,0.118,-0.1607,0.1217
1968-09-05,0.0247,0.7,-0.4465,0.2764,-0.5453,0.2747
1968-09-06,0.0247,0.4248,0.0629,0.183,-0.0454,-0.441
1968-09-09,0.0247,0.1267,0.3355,-0.2483,-0.4872,-0.2318
1968-09-10,0.0247,-0.4984,0.1386,-0.0577,-0.1448,0.1819
1968-09-12,0.0247,-0.2036,0.2906,0.4693,0.3617,0.5815
1968-09-13,0.0247,0.3648,0.2005,-0.446,-0.2184,-0.115
1968-09-16,0.0247,0.378,-0.1672,0.0611,0.007,0.1764
1968-09-17,0.0247,0.2359,-0.2746,-0.2079,-0.3386,-0.2944
1968-09-19,0.0247,0.1607,0.1957,-0.3627,-0.1819,-0.3523
1968-09-20,0.0247,0.1098,-0.1604,-0.1872,-0.8636,-0.4018
1968-09-23,0.0247,0.5664,-0.2535,-0.0103,-0.1242,0.2068
1968-09-24,0.0247,0.3669,0.3974,-0.0231,0.0088,-0.2498
1968-09-26,0.0247,-0.2004,0.1039,0.1184,0.0883,-0.1117
1968-09-27,0.0247,0.0666,0.483,-0.0969,-0.392,-0.4744
1968-09-30,0.0247,0.4069,0.4443,0.1395,-0.1712,0.1351
1968-10-01,0.0244,0.1612,0.2714,0.2324,-0.1228,-0.1232
1968-10-03,0.0244,0.3428,0.0191,0.1649,0.0227,-0.2389
1968-10-04,0.0244,0.2624,-0.4633,0.0876,0.0397,0.4642
1968-10-07,0.0244,-0.0327,-0.1019,0.004,-0.0407,-0.1667
1968-10-08,0.0244,-0.0539,-0.1883,0.0125,0.0327,-0.3812
1968-10-10,0.0244,-0.42,0.1735,0.1664,0.3823,0.1443
1968-10-11,0.0244,0.0034,0.3741,0.0581,-0.1578,-0.0908
1968-10-14,0.0244,0.1613,0.1483,-0.0671,0.0825,-0.198
1968-10-15,0.0244,0.1865,-0.0018,0.0761,-0.4119,0.114
1968-10-17,0.0244,0.485,-0.3953,0.5567,0.0275,0.8698
1968-10-18,0.0244,0.6893,-0.3228,0.093,0.2216,0.5135
1968-10-21,0.0244,0.1432,-0.0736,0.0894,0.0827,0.4339
1968-10-22,0.0244,-0.3389,0.1146,-0.0825,-0.2056,0.1445
1968-10-24,0.0244,-0.6281,0.446,0.0446,-0.0027,0.0521
1968-10-25,0.0244,0.3117,0.1036,0.3225,0.1369,0.1169
1968-10-28,0.0244,-0.3154,-0.1418,0.4617,0.0656,-0.0333
1968-10-29,0.0244,-0.5748,-0.3479,0.1877,0.1131,0.508
1968-10-31,0.0244,0.0523,-0.2303,0.1999,0.143,0.3698
1968-11-01,0.0262,-0.3674,-0.1819,-0.0268,0.0392,0.1231
1968-11-04,0.0262,0.0153,-0.1643,0.1128,0.2728,0.1201
1968-11-06,0.0262,0.1816,0.1373,0.1652,0.0602,0.0583
1968-11-07,0.0262,0.2706,-0.1266,-0.0169,0.4984,0.2273
1968-11-08,0.0262,0.5172,0.1768,0.2605,-0.436,-0.3106
1968-11-12,0.0262,0.7426,0.3799,-0.4037,-0.1814,0.0931
1968-11-13,0.0262,0.5585,0.4537,-0.6191,-0.0284,0.1405
1968-11-14,0.0262,0.0956,0.4392,-0.2347,-0.0123,-0.3133
1968-11-15,0.0262,0.5647,0.4302,0.3062,0.2766,-0.1059
1968-11-18,0.0262,0.16,0.0248,0.2209,-0.0228,-0.0409
1968-11-19,0.0262,0.2861,0.2608,-0.3222,-0.2529,-0.1871
1968-11-21,0.0262,-0.0507,0.3643,-0.3921,-0.0874,-0.1767
1968-11-22,0.0262,0.4467,0.1857,-0.3642,-0.271,0.1984
1968-11-25,0.0262,0.2587,0.1014,-0.0453,-0.1487,-0.3939
1968-11-26,0.0262,0.6614,0.0443,-0.1706,0.0071,-0.2678
1968-11-27,0.0262,0.4205,0.2539,-0.0265,0.0698,0.3116
1968-11-29,0.0262,0.556,-0.2031,0.2223,-0.2428,-0.3846
1968-12-02,0.0236,-0.1883,0.2023,0.4846,0.2759,-0.0982
1968-12-03,0.0236,-0.099,0.0905,-0.0495,0.4721,-0.0728
1968-12-05,0.0236,-0.2884,0.6254,0.2394,0.2732,-0.1803
1968-12-06,0.0236,0.2572,0.1589,0.3772,-0.2047,-0.0877
1968-12-09,0.0236,-0.1841,0.3908,0.1358,-0.4614,-0.2467
1968-12-10,0.0236,-0.1825,0.2305,-0.2006,-0.0143,0.2322
1968-12-12,0.0236,-0.041,0.1852,0.0715,-0.2837,-0.5333
1968-12-13,0.0236,0.2752,0.0741,0.398,-0.4441,0.0197
1968-12-16,0.0236,-0.3921,0.1197,0.0116,-0.3025,-0.0005
1968-12-17,0.0236,-0.4555,-0.1568,0.0145,0.2586,0.1879
1968-12-19,0.0236,0.232,-0.0865,-0.2091,0.2029,0.0488
1968-12-20,0.0236,-0.4903,0.5107,0.5481,0.0393,-0.1697
1968-12-23,0.0236,-1.0508,0.3293,0.3091,-0.2526,0.0841
1968-12-24,0.0236,-0.1332,0.1075,-0.0842,0.0157,0.0964
1968-12-26,0.0236,0.1081,0.2276,-0.1131,-0.224,-0.0275
1968-12-27,0.0236,-0.3842,0.2536,0.2372,0.0592,0.0113
1968-12-30,0.0236,-1.0445,-0.5388,0.3898,-0.0592,0.1691
1968-12-31,0.0236,0.0752,0.3096,0.1381,0.0154,0.0671
1969-01-02,0.0228,0.0859,0.2319,0.2101,-0.1276,-0.2927
1969-01-03,0.0228,-0.0103,-0.037,0.2213,0.0337,-0.2748
1969-01-06,0.0228,-1.5163,-0.2379,0.0396,-0.0709,-0.0218
1969-01-07,0.0228,-1.3705,-0.9079,-0.3982,-0.0574,0.06
1969-01-08,0.0228,-0.5103,-0.2032,-0.1833,0.0527,-0.2913
1969-01-09,0.0228,0.3974,0.101,-0.2352,0.0799,0.1399
1969-01-10,0.0228,-0.2973,0.0095,0.2736,-0.3527,-0.0375
1969-01-13,0.0228,-0.7302,-0.9167,0.3327,-0.0019,0.2779
1969-01-14,0.0228,0.734,0.0057,-0.1498,0.2975,0.1163
1969-01-15,0.0228,0.6041,0.6981,0.058,-0.0083,-0.0523
1969-01-16,0.0228,0.5531,0.491,0.2304,0.3529,0.4839
1969-01-17,0.0228,-0.098,0.2983,0.1044,0.2138,-0.0294
1969-01-20,0.0228,-0.2037,0.1948,0.0804,-0.1403,-0.0544
1969-01-21,0.0228,-0.1299,0.2009,-0.1194,0.0873,0.4791
1969-01-22,0.0228,0.393,0.2134,0.0555,0.0045,-0.2065
1969-01-23,0.0228,0.5219,0.3049,0.2008,-0.2076,-0.1564
1969-01-24,0.0228,-0.0628,-0.0972,0.0311,-0.0836,-0.1538
1969-01-27,0.0228,-0.0066,-0.0991,0.1018,-0.0368,0.0874
1969-01-28,0.0228,0.0271,0.0871,0.0332,0.0421,0.2499
1969-01-29,0.0228,0.0728,-0.1825,0.0265,-0.4675,-0.1335
1969-01-30,0.0228,-0.032,-0.0985,-0.1328,0.1708,-0.05
1969-01-31,0.0228,0.368,-0.3908,0.4709,0.106,0.1183
1969-02-03,0.0256,-0.0967,-0.1592,0.4137,-0.1572,0.107
1969-02-04,0.0256,-0.0007,-0.0136,0.0536,-0.1455,0.2361
1969-02-05,0.0256,0.1397,-0.1528,-0.0829,-0.0047,0.1721
1969-02-06,0.0256,0.3145,-0.3147,-0.2755,-0.0,-0.0787
1969-02-07,0.0256,0.0824,-0.0989,-0.1613,0.0103,0.3413
1969-02-11,0.0256,0.0762,0.2356,-0.205,0.3705,0.1259
1969-02-12,0.0256,-0.0498,0.0004,0.1129,0.184,0.1167
1969-02-13,0.0256,0.0322,-0.1849,0.079,0.2275,0.1997
1969-02-14,0.0256,-0.1128,-0.2399,0.0644,0.018,0.0334
1969-02-17,0.0256,-1.2787,-0.343,0.1092,0.2087,-0.3353
1969-02-18,0.0256,-1.1972,-0.5869,0.2496,-0.2402,0.4762
1969-02-19,0.0256,-0.8062,-0.0633,0.0487,-0.0088,0.144
1969-02-20,0.0256,-0.9544,-0.4743,0.0451,-0.0491,0.0534
1969-02-24,0.0256,-1.2776,-0.7027,0.1085,0.0616,0.4382
1969-02-25,0.0256,-0.7496,-0.4727,0.2101,0.2153,0.1866
1969-02-26,0.0256,0.4105,-0.1361,-0.2206,-0.0729,-0.0866
1969-02-27,0.0256,-0.465,-0.2013,0.2981,0.4528,0.2616
1969-02-28,0.0256,-0.0502,-0.1465,-0.0563,-0.0804,-0.0274
1969-03-03,0.024,0.1723,-0.1981,-0.0603,0.2531,0.2884
1969-03-04,0.024,0.9895,-0.0146,0.0409,0.0643,-0.2303
1969-03-05,0.024,0.3342,0.0602,0.1017,-0.1908,0.2655
1969-03-06,0.024,-1.1828,-0.024,-0.057,0.2407,0.2778
1969-03-07,0.024,-0.1833,-0.6544,0.243,-0.206,0.2353
1969-03-10,0.024,0.3531,-0.1211,0.1233,0.0244,0.1349
1969-03-11,0.024,0.3937,0.1947,0.0147,0.0183,0.0008
1969-03-12,0.024,-0.2897,-0.0954,0.3525,-0.019,0.3201
1969-03-13,0.024,-0.7166,-0.0337,0.2715,0.1858,0.0621
1969-03-14,0.024,-0.5156,-0.2296,0.1631,0.2454,0.219
1969-03-17,0.024,0.2071,-0.3732,-0.3215,0.168,0.1092
1969-03-18,0.024,0.2849,0.5085,-0.139,0.2655,-0.2292
1969-03-19,0.024,0.7166,0.193,-0.1819,0.4386,0.0331
1969-03-20,0.024,0.6195,0.3126,-0.4243,-0.1714,0.0133
1969-03-21,0.024,-0.2024,0.264,0.1396,0.0496,0.3666
1969-03-24,0.024,-0.1584,0.013,0.1385,0.1151,0.2315
1969-03-25,0.024,0.1175,-0.0743,0.3178,0.2082,0.3461
1969-03-26,0.024,0.6377,-0.1267,-0.1524,-0.0052,-0.0522
1969-03-27,0.024,0.6794,-0.0597,-0.1224,0.2412,0.065
1969-03-28,0.024,0.3945,0.1908,-0.0691,0.1585,0.0723
1969-04-01,0.0231,-0.1355,0.1993,0.3284,0.5186,-0.0823
1969-04-02,0.0231,-0.7053,0.0009,0.0002,0.1214,0.1158
1969-04-03,0.0231,-0.0871,0.1114,0.0487,-0.0588,-0.0083
1969-04-07,0.0231,-0.8717,-0.3896,0.1069,0.1224,0.1292
1969-04-08,0.0231,0.2091,-0.0987,-0.0202,-0.2433,-0.0316
1969-04-09,0.0231,0.7887,-0.1468,-0.1481,0.2695,0.0574
1969-04-10,0.0231,0.4569,-0.0192,0.039,0.2506,0.1411
1969-04-11,0.0231,0.0893,0.0384,-0.0017,-0.0982,-0.1134
1969-04-14,0.0231,-0.1404,-0.0891,0.2343,-0.0446,-0.2416
1969-04-15,0.0231,-0.0952,0.0137,0.0968,0.2912,0.0952
1969-04-16,0.0231,-0.8986,0.1847,0.1739,-0.1243,0.1413
1969-04-17,0.0231,0.1173,-0.0597,0.186,-0.0287,-0.1268
1969-04-18,0.0231,0.388,-0.1112,-0.0671,0.0187,0.0725
1969-04-21,0.0231,-0.7682,-0.3998,0.3402,0.2427,0.4181
1969-04-22,0.0231,0.167,-0.4164,0.023,-0.0855,-0.1701
1969-04-23,0.0231,0.1021,0.3893,-0.3424,0.0764,0.0534
1969-04-24,0.0231,0.4216,0.0863,-0.1975,0.2205,-0.2426
1969-04-25,0.0231,0.4475,-0.0296,-0.2301,-0.3135,-0.0018
1969-04-28,0.0231,0.3439,0.0371,0.0864,0.5405,0.0357
1969-04-29,0.0231,0.8343,0.2509,-0.0713,0.1682,0.1187
1969-04-30,0.0231,0.8603,0.2701,-0.0698,0.1644,-0.4959
1969-05-01,0.0248,-0.1024,0.0746,0.3438,-0.2094,0.0649
1969-05-02,0.0248,0.4632,0.0331,-0.043,0.0276,0.0491
1969-05-05,0.0248,0.4506,0.2811,0.0546,0.3094,0.1106
1969-05-06,0.0248,0.4505,-0.0529,-0.168,-0.037,-0.0836
1969-05-07,0.0248,-0.2082,-0.0614,0.1327,-0.1829,-0.2359
1969-05-08,0.0248,0.3369,-0.0698,-0.1433,0.0343,0.0397
1969-05-09,0.0248,0.089,-0.155,0.3027,-0.1173,0.1888
1969-05-12,0.0248,-0.2008,-0.1956,0.4761,0.3758,-0.0374
1969-05-13,0.0248,0.4012,-0.1324,0.0267,0.1035,-0.0358
1969-05-14,0.0248,0.6831,-0.2153,0.0087,0.0581,-0.1164
1969-05-15,0.0248,-0.3054,0.1005,-0.0014,-0.1967,-0.035
1969-05-16,0.0248,0.0186,-0.2559,0.003,0.0697,0.1267
1969-05-19,0.0248,-0.8775,0.2816,0.1411,-0.2133,-0.1202
1969-05-20,0.0248,-0.8459,0.2956,0.0526,0.1655,-0.145
1969-05-21,0.0248,0.4184,0.0547,0.2058,0.0239,-0.4464
1969-05-22,0.0248,0.184,0.0855,0.0901,0.0393,0.6173
1969-05-23,0.0248,-0.0253,-0.0022,0.0954,0.3479,0.571
1969-05-26,0.0248,-0.206,-0.0501,-0.0963,0.0457,-0.089
1969-05-27,0.0248,-0.7928,-0.0625,-0.1238,0.044,-0.0932
1969-05-28,0.0248,-0.2662,0.2195,-0.1038,-0.1832,-0.0023
1969-05-29,0.0248,0.2246,0.0387,0.2765,-0.3009,-0.1303
1969-06-02,0.0244,-0.5397,-0.0361,-0.2125,-0.0117,0.2443
1969-06-03,0.0244,-0.3351,-0.2916,0.1259,0.0804,-0.2558
1969-06-04,0.0244,-0.052,0.0163,-0.0485,0.0042,-0.0962
1969-06-05,0.0244,0.0756,-0.1642,-0.1757,0.2326,-0.1855
1969-06-06,0.0244,-0.6874,-0.0247,0.2003,0.5187,0.2587
1969-06-09,0.0244,-0.9747,-0.1997,0.0949,0.304,0.2638
1969-06-10,0.0244,-0.7872,-0.1147,0.1512,-0.0763,-0.0635
1969-06-11,0.0244,-0.9999,-0.3663,0.1348,-0.0993,0.1462
1969-06-12,0.0244,-1.4158,-0.5517,-0.2582,-0.1002,0.0844
1969-06-13,0.0244,0.3048,-0.1763,-0.0897,0.0761,-0.1634
1969-06-16,0.0244,-0.3966,-0.268,-0.251,0.2741,0.5417
1969-06-17,0.0244,-0.5258,-0.6484,0.2221,0.3868,0.2172
1969-06-18,0.0244,-0.2226,-0.0682,-0.1345,0.3577,0.3246
1969-06-19,0.0244,-0.8701,-1.0006,0.4891,0.1596,0.6138
1969-06-20,0.0244,-0.7371,-0.4935,0.2808,0.3753,0.688
1969-06-23,0.0244,-0.6587,-0.8661,0.0131,0.3818,0.009
1969-06-24,0.0244,1.0942,0.1052,-0.2468,0.081,-0.0295
1969-06-25,0.0244,-0.4048,-0.1274,0.0036,0.1274,0.4392
1969-06-26,0.0244,0.1703,-0.1717,-0.4657,0.2826,-0.2127
1969-06-27,0.0244,0.0765,0.0975,-0.16,0.3117,0.0683
1969-06-30,0.0244,0.4574,0.2383,-0.3208,-0.1676,-0.2283
1969-07-01,0.0262,0.4544,0.0712,-0.579,-0.581,-0.5918
1969-07-02,0.0262,0.8554,0.3413,-0.2277,0.3579,0.2112
1969-07-03,0.0262,0.7416,0.467,-0.1237,-0.0781,-0.0337
1969-07-07,0.0262,-0.6827,0.2322,0.4325,0.3536,0.8193
1969-07-08,0.0262,-1.3813,0.0181,0.4637,0.09,0.3694
1969-07-09,0.0262,-0.7972,-0.1129,0.3888,0.1317,0.0251
1969-07-10,0.0262,-1.6064,-0.3673,0.4133,0.0846,0.4599
1969-07-11,0.0262,0.2866,-0.3066,0.2261,0.4165,0.5574
1969-07-14,0.0262,-1.37,-0.1278,0.5356,-0.0801,0.6092
1969-07-15,0.0262,-0.4336,-0.5425,-0.1449,0.3009,0.093
1969-07-16,0.0262,1.0651,-0.0343,-0.2396,-0.1768,-0.3495
1969-07-17,0.0262,0.525,-0.2157,0.1532,0.3139,0.079
1969-07-18,0.0262,-0.7843,0.326,0.0601,-0.0878,0.1118
1969-07-22,0.0262,-1.5734,0.2824,0.5498,0.4271,0.8802
1969-07-23,0.0262,-0.5285,-0.782,-0.3595,0.0104,-0.0622
1969-07-24,0.0262,-0.4231,0.1183,0.4105,0.4766,0.3611
1969-07-25,0.0262,-1.0371,-0.1515,0.7099,0.4733,0.8015
1969-07-28,0.0262,-2.2538,-1.2895,0.7785,0.3913,1.3122
1969-07-29,0.0262,-0.9284,-1.0854,0.2675,-0.1543,-0.0073
1969-07-30,0.0262,0.5233,-0.0027,-0.8901,-0.3259,-0.5964
1969-07-31,0.0262,2.2177,0.1081,-0.693,-0.1182,-1.1042
1969-08-01,0.028,1.9622,0.7219,-0.8326,-0.2553,-0.6092
1969-08-04,0.028,-0.5357,0.2835,0.4984,0.2994,-0.0176
1969-08-05,0.028,0.4196,-0.4598,-0.6091,0.3789,0.1407
1969-08-06,0.028,0.6475,-0.1643,-0.3118,-0.0401,-0.1963
1969-08-07,0.028,0.0836,0.0704,0.0991,0.0033,0.118
1969-08-08,0.028,-0.0305,0.0777,0.1783,0.1417,0.1462
1969-08-11,0.028,-0.598,0.0713,0.1048,0.0227,-0.0417
1969-08-12,0.028,-0.8266,0.0336,0.0415,0.4703,0.3958
1969-08-13,0.028,0.0224,-0.3053,-0.596,-0.1105,-0.1302
1969-08-14,0.028,0.7494,0.2122,-0.5361,-0.0632,-0.5435
1969-08-15,0.028,0.809,-0.2089,0.0821,0.258,-0.1297
1969-08-18,0.028,0.7186,0.2374,-0.2422,0.0396,-0.1114
1969-08-19,0.028,0.5369,0.3131,0.0071,-0.0313,-0.2418
1969-08-20,0.028,-0.0185,0.0748,-0.0013,0.0678,0.1947
1969-08-21,0.028,0.2441,0.111,-0.0306,0.0296,-0.1226
1969-08-22,0.028,0.6447,-0.1271,-0.3986,-0.4027,-0.2781
1969-08-25,0.028,-0.9367,0.635,0.5139,0.0457,0.2268
1969-08-26,0.028,-0.741,-0.1707,-0.0973,0.0771,0.2567
1969-08-27,0.028,0.266,-0.0232,-0.2111,-0.1203,-0.2586
1969-08-28,0.028,0.4019,-0.3013,-0.0852,0.1515,-0.116
1969-08-29,0.028,0.7203,-0.1051,-0.1339,-0.4597,-0.6354
1969-09-02,0.0278,-0.1062,0.0171,0.155,-0.1079,0.0853
1969-09-03,0.0278,-0.7099,-0.0588,0.4442,0.3171,0.1626
1969-09-04,0.0278,-0.8673,0.0899,0.2628,0.5356,0.6013
1969-09-05,0.0278,-0.6464,-0.0249,0.1668,0.1858,0.1554
1969-09-08,0.0278,-1.0681,0.1589,0.6331,0.3629,0.6477
1969-09-09,0.0278,0.7417,-0.3833,-0.725,-0.0792,0.0474
1969-09-10,0.0278,1.6431,-0.5958,-0.6563,-0.4239,-0.9323
1969-09-11,0.0278,-0.7002,0.4255,0.2389,0.0318,0.3298
1969-09-12,0.0278,0.0583,-0.2955,-0.2468,-0.2127,-0.0548
1969-09-15,0.0278,0.6201,-0.1514,-0.1887,-0.0267,-0.4012
1969-09-16,0.0278,0.1173,0.2041,0.1283,0.401,0.5152
1969-09-17,0.0278,-0.313,0.1849,-0.0507,0.226,0.2958
1969-09-18,0.0278,0.2809,-0.248,-0.2795,-0.1638,0.2172
1969-09-19,0.0278,0.3523,0.108,-0.2832,-0.1702,-0.0418
1969-09-22,0.0278,0.4088,-0.1763,-0.3004,0.5564,0.2322
1969-09-23,0.0278,-0.0121,0.4892,-0.1402,-0.043,0.0718
1969-09-24,0.0278,-0.1883,0.1915,-0.1621,0.0618,-0.043
1969-09-25,0.0278,-0.7489,0.4156,0.9669,0.0427,0.5261
1969-09-26,0.0278,-0.6998,0.1915,0.0411,0.0043,0.1461
1969-09-29,0.0278,-0.7302,-0.1046,0.2628,0.1021,0.1741
1969-09-30,0.0278,-0.3136,0.2075,-0.2292,0.1627,-0.0995
1969-10-01,0.0248,-0.6298,0.1246,0.082,0.0954,0.3457
1969-10-02,0.0248,0.8564,-0.1983,-0.6104,-0.5165,-0.6511
1969-10-03,0.0248,-0.08,-0.063,-0.0295,0.1761,-0.1792
1969-10-06,0.0248,0.1716,-0.1931,-0.6279,-0.078,-0.2615
1969-10-07,0.0248,-0.2324,0.0349,0.1078,0.3304,0.422
1969-10-08,0.0248,-0.5302,0.1139,0.1136,0.3361,0.5263
1969-10-09,0.0248,0.3302,-0.5101,-0.2779,0.0387,-0.0003
1969-10-10,0.0248,0.6452,0.2509,-0.3455,-0.1664,-1.0215
1969-10-13,0.0248,1.2482,0.3957,-0.5486,-0.6771,-0.6102
1969-10-14,0.0248,1.2816,0.188,-0.0656,-0.4653,-0.101
1969-10-15,0.0248,0.0441,0.7337,0.6162,0.2619,-0.0252
1969-10-16,0.0248,0.692,0.438,0.3394,0.0328,-0.2296
1969-10-17,0.0248,-0.0885,0.2843,-0.0133,-0.1735,-0.1319
1969-10-20,0.0248,0.305,0.4062,-0.1379,-0.258,0.1162
1969-10-21,0.0248,0.7964,0.3392,-0.0546,-0.0993,-0.1824
1969-10-22,0.0248,0.6118,-0.1237,0.3443,-0.1965,0.1152
1969-10-23,0.0248,-0.3342,0.1242,0.1711,0.2042,0.2259
1969-10-24,0.0248,0.6894,-0.0303,-0.2687,0.08,-0.2492
1969-10-27,0.0248,-0.1015,0.4683,-0.3958,0.0622,0.1461
1969-10-28,0.0248,-0.3055,-0.1011,0.2549,-0.2327,-0.2048
1969-10-29,0.0248,-0.9007,0.1258,0.4824,0.0638,0.4158
1969-10-30,0.0248,0.1729,-0.0685,-0.3205,-0.5614,0.0389
1969-10-31,0.0248,0.3395,0.0604,-0.208,0.3691,-0.0543
1969-11-03,0.0289,-0.0726,-0.1624,0.3023,0.0783,0.1454
1969-11-04,0.0289,0.0674,-0.003,-0.5496,-0.0896,-0.1722
1969-11-05,0.0289,0.4594,-0.1099,0.198,0.1253,-0.1958
1969-11-06,0.0289,0.1367,0.0887,0.0848,0.0577,-0.096
1969-11-07,0.0289,0.6495,0.0959,0.0898,0.4337,0.4702
1969-11-10,0.0289,0.0619,-0.2427,0.2998,0.1164,0.4106
1969-11-11,0.0289,-0.3735,0.0231,0.1437,0.3234,0.5322
1969-11-12,0.0289,-0.1734,-0.1464,-0.053,0.0787,0.1893
1969-11-13,0.0289,-0.5903,-0.1821,0.0338,0.0561,0.501
1969-11-14,0.0289,-0.4326,-0.0801,0.1907,0.1527,0.0238
1969-11-17,0.0289,-0.7899,-0.1646,0.2938,0.5978,0.4923
1969-11-18,0.0289,-0.0935,-0.4885,0.0953,0.0484,-0.1323
1969-11-19,0.0289,-0.5468,-0.0175,0.4321,0.1739,0.1095
1969-11-20,0.0289,-1.1257,-0.3919,0.3046,0.1052,0.2624
1969-11-21,0.0289,-0.6903,-0.1498,0.1694,-0.0759,0.1835
1969-11-24,0.0289,-1.083,-0.2786,0.0563,0.4859,0.3874
1969-11-25,0.0289,-0.2514,0.2087,-0.6444,-0.0591,-0.2748
1969-11-26,0.0289,0.3595,-0.1619,-0.6076,0.1283,-0.1012
1969-11-28,0.0289,0.6364,0.1311,-0.7561,0.1345,-0.2693
1969-12-01,0.0265,-0.7549,-0.17,0.3722,0.3401,0.6393
1969-12-02,0.0265,-0.6763,-0.1579,0.2963,0.452,0.6801
1969-12-03,0.0265,-1.2319,-0.4248,0.4247,0.5119,0.8272
1969-12-04,0.0265,0.4064,-0.2887,-0.635,0.1345,-0.514
1969-12-05,0.0265,-0.3869,-0.0473,0.7892,0.5639,0.4707
1969-12-08,0.0265,-1.2668,-0.034,0.4979,0.681,0.762
